ID,TransactionDate,HouseAge,DistanceToStation,NumberOfPubs,PostCode,HousePrice
7614,2021.01,14,469.1571303,7,5217,306036
7615,2021.03,12,2124.24783,2,5614,212598
7616,2020.01,12,760.7195284,2,5213,264778
7617,2019.03,7,140.6125786,5,5217,290786
7618,2019.01,13,2098.925698,2,5614,184074
7619,2021.09,0,190.9083245,6,5614,494327
7620,2019.03,4,339.4608497,4,5212,303201
7621,2020.05,29,525.3218844,6,5222,519288
7622,2019.02,12,587.2034395,5,5217,293971
7623,2021.1,5,402.8952146,5,5212,327518
7624,2021.07,3,363.9518401,5,5213,490799
7625,2019.08,5,71.82747712,9,5212,363464
7626,2020.09,16,713.2897855,4,5222,473414
7627,2021.11,16,159.9050527,5,5222,803436
7628,2021.1,33,585.4204708,6,5614,339765
7629,2020.02,21,454.9671399,4,5217,352776
7630,2020.1,3,433.0478635,10,5217,470946
7631,2020.08,13,526.3320783,6,5217,88885
7632,2021.05,5,86.72927324,9,5212,379014
7633,2020.11,4,320.3973384,7,5222,623387
7634,2020.06,14,3959.32271,0,5614,265421
7635,2021.1,34,476.9815034,5,5222,487659
7636,2019.02,15,4793.02438,0,5222,242186
7637,2019.06,15,48.51250731,1,5217,367007
7638,2019.06,4,126.782388,5,5614,438988
7639,2020.06,0,183.5842492,5,5217,437198
7640,2021.04,15,449.5568112,4,5217,358857
7641,2019.03,14,533.0674675,1,5213,265188
7642,2020.11,16,125.5611837,5,5217,444191
7643,2019.1,20,2348.669254,4,5212,118284
7644,2020.04,33,2266.654493,2,5614,193121
7645,2019.07,15,30.45156824,6,5614,408431
7646,2021.09,37,420.5607054,1,5217,329729
7647,2021.01,17,314.9628765,6,5614,531916
7648,2019.11,16,6288.208019,1,5212,51368
7649,2021.05,30,1151.982001,0,5222,272624
7650,2020.1,19,652.4719513,5,5222,372194
7651,2019.1,14,1925.269099,2,5213,199320
7652,2021.08,1,76.15282931,6,5217,451878
7653,2019.08,17,658.8216407,3,5222,395414
7654,2019.06,11,264.5811518,8,5217,371801
7655,2021.04,22,346.0134465,6,5222,522689
7656,2021.02,31,1014.064514,0,5222,223351
7657,2019.08,16,979.4319515,4,5212,225613
7658,2020.1,2,329.919693,6,5213,291859
7659,2020.01,35,546.3369133,3,5222,458662
7660,2021.02,13,33.08943803,7,5222,597958
7661,2019.1,32,1018.90854,0,5212,87705
7662,2020.01,35,476.5298625,3,5213,300769
7663,2021.09,32,1485.770044,3,5213,166629
7664,2020.11,2,636.9130359,7,5212,234858
7665,2020.02,0,56.05388554,0,5212,345534
7666,2020.08,30,1298.276708,0,5614,202458
7667,2019.03,5,2393.904723,0,5222,284763
7668,2020.05,15,720.1449824,4,5222,451494
7669,2020.09,31,1163.357273,0,5212,103444
7670,2020.12,13,1837.649999,2,,
7671,2019.12,18,2176.884061,3,5213,136080
7672,2020.08,15,545.3955282,4,5217,289937
7673,,,3830.892098,0,5217,
7674,2020.11,19,266.4834563,10,5222,571947
7675,2021.11,8,254.9615637,5,5213,442069
7676,2019.12,22,333.0470519,6,5217,265932
7677,2021.11,4,431.8868484,5,5213,361178
7678,2019.08,32,1127.686916,0,5217,96611
7679,2019.03,13,712.637453,2,5614,347729
7680,2021.03,1,126.806063,1,5222,700299
7681,2020.04,0,95.3553199,1,5217,368749
7682,2020.01,40,117.7935964,9,5217,245922
7683,2020.07,32,5228.373682,1,5217,163229
7684,2020.05,33,540.454865,7,5212,221358
7685,2020.03,16,132.0150744,5,5614,516008
7686,2019.06,16,4066.836685,0,5222,248353
7687,2019.01,15,744.8714878,4,5217,258497
7688,2021.08,31,244.4870569,5,5217,327955
7689,2019.08,1,239.4638479,5,5614,419158
7690,2021.04,9,2276.651376,4,5212,140714
7691,2019.03,14,2102.743702,2,5614,169869
7692,2021.12,0,144.2937881,1,5217,402875
7693,2020.01,11,680.4497474,0,5213,312072
7694,2020.1,27,500.8388012,6,5212,249401
7695,2020.12,14,559.1429493,6,5217,68202
7696,2020.09,16,301.251349,7,5212,332557
7697,2020.03,0,315.2770892,6,5213,504469
7698,2019.06,40,156.0019594,8,5217,301127
7699,2021.1,5,265.2407775,9,5213,472409
7700,2019.03,13,424.7855573,5,5222,533702
7701,2019.05,0,338.9013589,1,5217,310891
7702,2019.01,1,2042.158361,3,5213,198807
7703,2021.07,30,1251.539925,0,5217,183769
7704,2021.04,22,4653.167245,0,5212,120257
7705,2020.03,37,430.1168594,1,5212,225466
7706,2020.05,26,444.0277355,5,5213,264029
7707,2020.06,30,406.2179842,6,5212,203637
7708,2020.06,24,4679.831822,0,5217,133275
7709,2021.02,16,2380.09397,3,5212,191947
7710,2021.06,13,3945.321119,0,5213,191413
7711,2019.02,13,4034.437777,0,5213,81454
7712,2020.09,0,362.7858608,6,5213,306328
7713,2019.1,18,1928.302944,3,5222,222311
7714,2020.11,32,1202.390561,0,5212,149275
7715,2020.07,13,4267.691871,0,5217,162173
7716,2021.02,9,1515.952604,0,5614,509336
7717,2020.02,2,415.9040008,5,5222,652544
7718,2021.11,18,1755.376951,3,5614,250957
7719,2021.01,34,33.93379985,9,5222,527601
7720,2021.02,15,83.60891371,5,5212,320266
7721,2020.06,11,1316.777507,1,5217,212344
7722,2020.07,34,337.3532544,5,5212,285236
7723,2020.04,35,599.3024209,3,5614,351904
7724,2019.1,7,2309.108212,4,5222,217449
7725,2019.02,39,207.1313663,6,5614,520776
7726,2019.07,42,283.1081477,7,5614,371666
7727,2020.03,10,111.6090574,7,5212,376581
7728,2019.07,18,2225.640541,3,5212,111006
7729,2019.04,14,199.0181382,6,5222,495648
7730,2020.09,11,471.9657287,5,5614,400129
7731,2020.07,16,93.30503779,5,5212,327314
7732,2020.09,34,203.9414514,6,5614,422439
7733,2019.11,15,4117.771623,0,5217,138211
7734,2020.02,31,1084.036303,0,5217,122774
7735,2020.07,29,4622.954976,1,5217,187425
7736,2021.09,33,583.0453834,8,5213,333856
7737,2019.06,14,4001.525391,0,5217,57929
7738,2019.1,27,193.4730266,5,5217,274921
7739,2020.08,13,349.7384841,4,5222,474343
7740,2021.02,1,98.18822051,6,5222,623634
7741,2019.02,40,423.6865411,2,5222,367831
7742,2019.03,31,1278.157337,0,5222,91052
7743,2021.01,20,1370.749774,3,5213,229757
7744,2021.01,16,4214.342539,0,5614,168643
7745,2020.11,4,90.42654928,6,5222,779760
7746,2020.11,34,2967.546721,0,5222,496249
7747,2020.09,15,6238.464579,1,5217,87217
7748,2019.06,13,4172.575117,0,5222,160900
7749,2020.06,15,479.6449926,5,5217,201562
7750,2021.04,19,396.7578091,8,5217,450786
7751,2019.1,15,1861.883002,2,5614,285010
7752,2021.04,11,875.7155983,2,5213,283169
7753,2021.07,29,733.3961681,3,5222,700690
7754,2019.08,30,578.4874888,4,5222,543145
7755,2021.04,33,567.970614,7,5212,266557
7756,2020.02,16,477.2034928,5,5614,459434
7757,2021.1,20,1404.786606,3,5217,247805
7758,2019.07,15,3558.527408,0,5212,160328
7759,2021.08,41,97.51803774,8,5614,736417
7760,2020.12,8,1623.434232,0,5212,282934
7761,2021.11,15,423.1652094,8,5222,541346
7762,2021.08,6,124.6537886,9,5222,707670
7763,2020.07,31,1132.758298,0,5614,182931
7764,2019.12,9,2330.430356,3,5212,157118
7765,2019.09,21,528.4327068,4,5222,468097
7766,2020.08,11,124.8624112,7,5213,259781
7767,2021.08,39,39.8779504,8,5213,471500
7768,2021.08,27,366.7673065,5,5212,281874
7769,2021.04,34,2265.239052,2,5614,230211
7770,2021.04,1,148.7725337,6,5217,483318
7771,2020.04,13,4127.576338,0,5222,93426
7772,2020.05,17,76.87182519,6,5614,490144
7773,2020.12,31,1180.486261,0,5217,61937
7774,2019.09,32,204.2413959,10,5222,408481
7775,2019.1,15,1842.779322,2,5222,253900
7776,2021.1,10,511.1578393,7,5217,542149
7777,2021.11,38,504.4605092,3,5217,302598
7778,2021.05,23,4733.849673,0,5222,179177
7779,2019.09,16,93.27378074,5,5222,482458
7780,2021.04,14,1681.978825,2,5213,267428
7781,2020.05,34,164.5413246,8,5213,325116
7782,2020.03,30,319.8905088,9,5614,400742
7783,2020.1,6,1858.983152,2,5213,275078
7784,2020.06,16,3523.654531,0,5212,174136
7785,2020.04,1,120.4427299,7,5213,364001
7786,2020.04,26,561.9710464,6,5212,250738
7787,2021.08,24,4725.82832,0,5213,118265
7788,2020.12,7,200.5068656,9,5212,359724
7789,2019.12,13,495.0498111,5,5222,404775
7790,2021.04,32,380.2112615,8,5614,390449
7791,2020.11,19,570.3888113,8,5217,276073
7792,2020.06,5,633.4704938,9,5217,345230
7793,2019.02,39,225.6284698,2,5614,278396
7794,2021.05,13,453.7167325,5,5213,400568
7795,2021.06,17,311.8875115,5,5614,602607
7796,2021.04,26,453.8792424,6,5222,490445
7797,2020.09,29,318.6066199,6,5213,306118
7798,2020.11,32,1552.840274,3,5212,171610
7799,2021.11,14,167.2952746,5,5222,543982
7800,2019.08,38,301.1708579,7,5212,255763
7801,2020.06,32,454.3906753,8,5212,243457
7802,2021.08,28,1199.534956,0,5213,150178
7803,2019.09,19,410.9091748,9,5213,279742
7804,2020.06,14,1722.051888,2,5213,245738
7805,2019.12,11,1170.752248,4,5614,272831
7806,2019.04,4,657.7465519,9,5217,377925
7807,2021.12,8,381.8183067,5,5212,288362
7808,2021.09,15,2165.069361,3,5212,148508
7809,2020.11,0,108.1694076,9,5222,510318
7810,2020.11,19,1108.209149,0,5213,170912
7811,2021.08,0,508.4185491,6,5217,399778
7812,2020.12,25,1437.669099,3,5213,237934
7813,2021.05,34,231.2885452,10,5212,354791
7814,2021.04,18,444.2839155,8,5213,379452
7815,2020.03,10,243.9854178,1,5614,1149746
7816,2020.07,14,1130.220607,4,5614,346425
7817,2020.03,15,3797.625273,0,5213,189174
7818,2020.04,31,3928.190562,1,5614,262484
7819,2021.11,1,101.3197268,9,5213,352113
7820,2021.07,30,577.3490995,6,5217,298098
7821,2020.11,3,324.6608085,4,5614,551331
7822,2021.07,31,1872.240914,1,5213,179360
7823,2021.09,6,348.4598282,5,5213,388549
7824,2020.12,12,529.0030645,4,5222,422766
7825,2021.12,21,352.1365296,5,5217,396342
7826,2021.02,33,646.2556992,1,5222,546109
7827,2020.05,14,431.5882304,5,5212,239583
7828,2020.04,15,3792.069533,0,5222,536980
7829,2020.12,12,498.1842791,4,5213,286582
7830,2021.12,6,469.2255978,6,5222,730476
7831,2019.02,31,108.5761825,8,5213,244309
7832,2021.11,7,531.5076905,10,5222,727938
7833,2021.12,16,479.7795361,5,5614,545289
7834,2019.03,8,514.4714859,10,5222,588241
7835,2021.03,15,301.0112834,5,5213,452937
7836,2021.04,14,1908.69575,1,5213,214513
7837,2021.11,9,495.8951519,5,5614,356893
7838,2020.08,6,93.38999621,9,5217,426434
7839,2021.12,28,1192.601646,0,5212,158207
7840,2021.04,0,577.2602307,7,5222,474467
7841,2019.04,18,1665.991898,3,5217,142850
7842,2021.12,14,4190.380548,0,5212,149868
7843,2020.1,2,435.2347889,1,5217,350658
7844,2019.04,12,285.9403887,1,5213,208590
7845,2021.1,30,383.9403637,8,5217,333771
7846,2020.05,16,764.4511087,4,5212,228729
7847,2020.08,13,164.0014379,5,5213,313183
7848,2021.04,12,65.33756456,5,5217,347469
7849,2021.11,2,2078.710517,3,5212,240472
7850,2019.11,13,54.27420196,1,5217,204729
7851,2021.12,16,393.1144215,2,5217,340545
7852,2019.04,35,614.0601602,7,5212,195354
7853,2019.01,34,272.2328625,8,5222,483265
7854,2019.07,17,4146.212525,0,5213,70681
7855,2020.08,34,77.33991941,7,5222,508210
7856,2020.09,1,158.010681,1,5222,532123
7857,2021.11,0,267.0005348,6,5222,919497
7858,2020.09,4,344.886053,9,5217,448774
7859,2020.06,11,573.7308173,5,5212,222034
7860,2021.09,10,3013.363266,0,5217,217275
7861,2020.03,16,4206.170658,0,5217,98824
7862,2020.05,15,3343.35092,0,5222,309030
7863,2020.07,30,753.5838666,3,5217,453855
7864,2021.09,0,161.7355351,5,5222,861329
7865,2019.08,20,393.9004265,4,5217,314229
7866,2020.03,27,352.8065609,7,5222,517452
7867,2021.05,17,377.0783584,8,5614,446700
7868,2020.07,26,611.0964754,7,5217,329107
7869,2020.04,17,4137.70187,0,5213,80760
7870,2021.02,38,559.1947419,3,5212,215492
7871,2019.02,11,155.7574014,1,5212,167171
7872,2020.05,39,679.8821879,4,5213,465539
7873,2020.01,13,411.6170132,6,5213,93018
7874,2020.04,30,658.0316077,7,5212,274866
7875,2021.04,29,210.8512181,4,5212,245683
7876,2019.06,22,4226.555436,0,5222,143378
7877,2021.11,14,1805.132432,2,5213,263294
7878,2019.11,4,1390.599979,3,5217,157033
7879,2020.1,31,1305.975266,0,5212,84370
7880,2021.08,2,429.9120039,7,5222,557666
7881,2019.06,14,4151.820829,0,5212,98409
7882,2021.06,16,4122.135628,0,5212,65502
7883,2020.07,12,552.3091566,4,5614,366008
7884,2021.12,13,4220.567769,0,5217,179338
7885,2019.01,31,543.7726746,6,5212,225205
7886,2019.1,34,667.3593319,6,5212,175213
7887,2020.06,13,1669.128476,2,5212,130469
7888,2019.02,40,345.6426605,8,5217,296604
7889,2019.08,33,489.5235258,8,5212,257467
7890,2019.02,10,1583.343312,0,5217,297079
7891,2021.06,0,163.8018317,0,5614,575207
7892,2019.08,31,1154.339528,0,5213,77900
7893,2021.1,32,1188.03652,0,5222,186681
7894,2020.06,13,434.1182193,5,5217,298939
7895,2021.04,16,475.770925,4,5213,294277
7896,2020.02,0,251.6361563,5,5217,618187
7897,2019.04,9,428.5111471,5,5212,194708
7898,2021.09,37,760.0068433,1,5222,419720
7899,2020.03,0,137.629105,7,5614,509985
7900,2021.11,21,495.4196988,4,5614,457261
7901,2020.09,19,1713.400596,3,5614,207990
7902,2021.03,29,4547.659322,1,5217,146463
7903,2020.06,22,58.93823344,6,5217,318263
7904,2019.11,13,538.4249963,7,5614,267314
7905,2019.09,10,309.9219032,1,5212,252125
7906,2021.09,16,339.072692,5,5212,307572
7907,2019.03,32,1134.817702,0,5213,65825
7908,2021.12,31,6233.855885,1,5222,139564
7909,2019.08,13,522.4534653,5,5222,485207
7910,2021.03,15,4182.114671,0,5614,257885
7911,2021.02,33,403.1350863,1,5212,298326
7912,2020.05,39,208.1019751,6,5222,689277
7913,2019.04,8,102.642133,9,5222,594781
7914,2019.1,2,461.1672875,5,5213,363290
7915,2019.03,2,557.3346119,4,5213,359932
7916,2020.05,2,333.0703584,4,5614,564240
7917,2019.12,18,1642.218357,3,5217,157214
7918,2020.03,7,365.0792295,10,5222,661888
7919,2021.04,11,1275.40661,4,5213,311363
7920,2021.05,15,4113.492595,0,5213,144964
7921,2020.02,27,497.7147079,5,5212,249003
7922,2021.11,30,5273.539602,1,5614,251137
7923,2020.03,16,1341.695155,4,5217,166118
7924,2019.09,41,158.7759515,4,5212,221245
7925,2021.11,11,1272.455366,4,5614,359882
7926,2019.01,7,301.4081448,5,5217,387560
7927,2021.01,12,139.4567236,1,5222,415894
7928,2019.03,17,550.4585284,6,5614,416880
7929,2020.08,16,4032.707902,0,5222,116627
7930,2020.09,8,44.78804404,9,5212,372049
7931,2021.07,30,1068.541521,0,5212,102156
7932,2020.06,22,4062.058668,0,5212,169187
7933,2019.03,31,1015.07315,0,5212,79707
7934,2019.09,3,47.85369409,8,5614,526815
7935,2019.06,16,4191.604513,0,5217,121715
7936,2019.11,14,536.3763691,5,5222,326243
7937,2019.06,0,139.9979335,6,5614,360976
7938,2020.01,3,2268.5726,3,5212,201877
7939,2020.11,16,3974.786698,0,5213,84138
7940,2021.09,0,1343.174478,1,5217,250042
7941,2019.11,28,295.9136163,6,5212,235734
7942,2019.01,9,596.3364724,5,5222,340430
7943,2021.11,35,323.0387882,7,5222,670107
7944,2020.07,16,47.82926769,5,5213,346310
7945,2020.01,28,626.2786863,6,5222,510100
7946,2021.07,15,4205.772719,0,5614,212735
7947,2019.09,39,306.6968353,4,5213,423762
7948,2019.05,11,827.4105356,2,5212,223855
7949,2020.12,13,1423.261556,1,5614,291884
7950,2021.11,0,286.3624209,1,5614,469087
7951,2021.11,41,116.0799931,6,5217,381724
7952,2020.1,34,288.7735381,7,5614,383829
7953,2020.07,6,447.3949324,5,5614,405702
7954,2021.11,5,1377.231334,3,5222,278652
7955,2019.07,4,303.9413558,9,5217,399842
7956,2021.09,6,617.711516,5,5222,590703
7957,2020.05,0,252.3699875,6,5614,482153
7958,2019.07,16,2254.471429,3,5614,175189
7959,2021.04,30,175.6363516,8,5222,504319
7960,2020.05,13,296.1336293,5,5614,428484
7961,2020.05,39,544.7874424,4,5222,423902
7962,2019.01,30,1004.266099,0,5614,179166
7963,2021.1,19,6306.742826,1,5217,152882
7964,2019.05,33,301.4650809,6,5217,298788
7965,2020.1,17,277.9019832,6,5213,331986
7966,2019.03,1,294.9638802,6,5614,650135
7967,2020.03,33,452.3287273,8,5213,295986
7968,2021.01,17,639.8109832,5,5614,320894
7969,2021.07,12,105.5860638,5,5217,328748
7970,2021.01,20,1054.855146,0,5614,253622
7971,2019.11,15,699.7054528,4,5212,205819
7972,2021.01,0,40.5856258,9,5213,369420
7973,2020.08,34,608.6205449,6,5222,388332
7974,2020.07,32,1211.463296,0,5614,167944
7975,2020.05,7,1777.08969,1,5614,186605
7976,2020.03,36,532.8512617,7,5213,330466
7977,2019.04,34,481.5168478,6,5212,233019
7978,2021.07,19,2900.077189,3,5217,223777
7979,2021.06,31,233.9270369,8,5212,340244
7980,2019.07,17,2036.220062,3,5217,190612
7981,2021.09,28,146.499952,6,5222,463126
7982,2019.03,14,569.4627806,5,5614,291794
7983,2019.01,4,532.7690543,9,5222,460545
7984,2020.07,37,578.3221244,3,5222,369135
7985,2019.08,18,106.4775059,10,5212,286808
7986,2019.03,14,361.0911158,5,5213,254207
7987,2020.01,19,416.2389307,5,5212,266364
7988,2021.09,12,344.8342334,8,5212,378873
7989,2020.02,37,433.0358198,8,5213,290475
7990,2021.09,15,637.1503405,5,5222,507061
7991,2019.08,15,2174.864431,4,5222,266126
7992,2019.08,33,191.1946955,8,5614,371542
7993,2020.08,15,2005.960208,4,5614,249156
7994,2020.05,9,207.9911928,1,5213,296821
7995,2020.07,29,863.8847914,3,5217,456946
7996,2020.01,5,246.2356492,9,5213,449535
7997,2020.03,20,724.128949,2,5217,409471
7998,2019.01,38,505.0245798,8,5213,254412
7999,2019.12,1,295.9809096,6,5222,496439
8000,2020.1,6,297.8658726,5,5217,316890
8001,2020.11,37,534.5025958,3,5217,255836
8002,2021.04,6,143.1388918,5,5212,319469
8003,2021.12,2,2169.533729,3,5217,245731
8004,2019.11,29,1285.685735,5,5614,210850
8005,2020.05,36,574.3203404,5,5212,210860
8006,2019.11,32,518.2036895,5,5222,348564
8007,2019.01,12,1679.730419,2,5217,161455
8008,2020.05,2,131.7014429,4,5213,392812
8009,2020.08,23,362.6106847,10,5212,283568
8010,2021.05,32,5396.198122,1,5222,213734
8011,2021.11,23,970.0453885,2,5614,435406
8012,2019.06,32,1406.67333,3,5614,197788
8013,2020.07,23,191.3343719,6,5212,245945
8014,2021.11,14,221.6335167,1,5217,418367
8015,2019.11,38,436.4005226,0,5212,200011
8016,2021.09,0,353.6572977,6,5217,379188
8017,2019.03,9,1363.499062,0,5212,219665
8018,2019.07,0,38.57126136,1,5213,275544
8019,2019.07,14,386.710307,5,5614,338982
8020,2020.12,21,1070.196542,0,5222,275681
8021,2021.03,17,564.518894,8,5222,371690
8022,2021.02,6,335.3735062,5,5614,591995
8023,2021.04,1,324.3309943,6,5213,383287
8024,2020.11,40,257.4621343,8,5217,515650
8025,2020.12,31,1043.994802,0,5614,130416
8026,2020.05,25,1407.686212,3,5614,322706
8027,2021.1,9,222.6324888,7,5217,546744
8028,2021.04,28,768.5518705,8,5213,323631
8029,2021.02,7,344.3258276,5,5213,358438
8030,2021.01,40,299.8798656,6,5212,315576
8031,2021.03,6,2342.776712,0,5217,191020
8032,2019.07,33,339.9595977,0,5212,229489
8033,2020.05,29,4548.075252,1,5614,158345
8034,2019.05,37,391.9254071,8,5212,211045
8035,2020.01,32,543.5850207,6,5212,226015
8036,2019.01,12,1414.626282,1,5212,140708
8037,2019.03,8,182.458845,9,5222,488018
8038,2021.04,7,222.9998657,5,5212,398438
8039,2021.08,6,62.45346153,9,5222,814175
8040,2021.11,13,4032.916019,0,5213,128840
8041,2021.06,14,579.1043054,7,5614,333050
8042,2021.03,16,71.4948378,5,5213,417639
8043,2021.05,14,3929.014578,0,5217,162755
8044,2019.02,4,2039.483414,3,5614,236341
8045,2021.07,1,174.9346833,0,5222,515989
8046,2019.06,18,540.2031516,3,5222,529401
8047,2019.1,4,2043.429761,3,5213,156183
8048,2020.04,31,632.1173341,2,5222,349749
8049,2019.12,17,2044.608758,3,5213,164597
8050,2021.04,13,530.4601666,5,5212,250043
8051,2020.03,11,388.1722892,5,5212,248494
8052,2019.12,5,277.2947834,9,5217,398517
8053,2020.08,32,105.7041062,10,5212,314091
8054,2019.03,14,453.4923947,1,5222,475472
8055,2020.12,11,498.4207862,7,5212,265080
8056,2021.05,17,355.9155993,8,5222,454034
8057,2020.03,32,1772.739784,1,5222,254758
8058,2019.09,18,2204.331565,3,5212,143511
8059,2021.09,12,143.2598239,1,5217,258039
8060,2019.09,16,2175.660912,4,5222,251040
8061,2020.12,34,600.9918601,4,5212,171966
8062,2020.11,19,569.5836156,1,5212,231977
8063,2019.06,2,2163.473454,3,5222,308669
8064,2020.08,32,553.8128829,2,5222,402413
8065,2019.07,17,123.9726663,5,5222,543417
8066,2019.05,4,2245.118205,3,5614,243761
8067,2019.04,19,1044.812716,0,5213,149893
8068,2021.08,24,4316.562266,0,5614,256118
8069,2021.04,15,308.7274183,5,5222,733382
8070,2020.12,12,1578.806749,1,5217,236150
8071,2021.04,4,327.6577074,5,5212,313969
8072,2020.03,33,495.2484911,6,5212,202730
8073,2020.06,12,719.09362,0,5217,298495
8074,2019.09,3,584.293407,6,5222,428760
8075,2020.06,1,53.77714055,7,5614,467567
8076,2019.01,17,409.9893699,4,5217,288678
8077,2019.12,4,1888.717399,1,5614,263183
8078,2020.12,11,1448.306666,1,5217,199889
8079,2020.12,33,461.6006338,1,5217,354688
8080,2019.09,34,2026.577472,2,5213,132362
8081,2021.11,7,497.6468441,10,5222,726336
8082,2020.09,24,2867.975175,3,5213,125020
8083,2020.03,3,637.995551,5,5614,552101
8084,2021.12,16,1051.290308,0,5222,364521
8085,2019.09,15,989.5641631,2,5614,311145
8086,2020.1,38,285.6325567,7,5614,433496
8087,2020.05,15,289.9122816,6,5222,573049
8088,2020.12,8,2161.591,3,5213,241878
8089,2021.04,27,591.3714726,5,5222,514816
8090,2021.11,16,3947.295169,0,5217,154638
8091,2020.02,37,652.8121923,1,5213,250369
8092,2019.11,15,544.654587,5,5213,164186
8093,2020.02,12,332.277201,1,5222,391848
8094,2021.07,4,1708.991652,1,5614,329720
8095,2019.1,9,1993.11588,3,5213,139599
8096,2020.12,4,600.8505448,9,5217,473572
8097,2021.02,1,592.0763731,7,5614,441206
8098,2020.12,33,381.3545299,8,5222,494551
8099,2021.11,3,602.2354263,5,5213,421640
8100,2021.11,17,534.1548487,9,5222,530444
8101,2019.1,13,4812.842055,0,5217,141618
8102,2021.06,0,184.8263632,6,5217,417707
8103,2019.05,7,640.2235375,10,5217,
8104,2021.08,0,273.8606488,0,5217,359088
8105,2019.11,14,929.385197,2,5213,246273
8106,2020.04,12,62.68017493,7,5217,
8107,2021.05,11,1459.386208,1,5212,202724
8108,2020.02,17,377.2365146,3,5614,456179
8109,2020.12,29,514.9195387,8,5217,405311
8110,2021.11,15,611.3992683,6,5212,289604
8111,2021.06,17,867.1497827,4,5222,500839
8112,2019.08,20,370.0881506,,,
8113,2019.08,32,653.5289773,2,5222,348080
8114,2019.04,6,1992.788575,3,5213,181036
8115,2020.05,3,583.9568437,4,5222,621939
8116,2021.03,0,291.381557,0,5213,429080
8117,2021.06,16,6218.942699,1,5614,141556
8118,2020.05,1,121.2776,6,5217,331704
8119,2021.02,35,716.0936674,1,5212,213760
8120,2020.01,0,277.9300543,0,5614,522563
8121,2020.12,16,2038.865478,3,5614,251256
8122,2019.02,14,1951.377492,2,5217,235423
8123,2021.02,0,63.19012335,6,5212,354099
8124,2020.04,18,1034.454095,0,5217,154531
8125,2019.03,33,247.8274908,8,5212,234701
8126,2021.05,1,525.8158959,1,5213,356197
8127,2019.05,32,445.6264512,9,5614,295650
8128,2021.06,32,258.5640385,8,5213,333115
8129,2020.05,15,31.42481151,5,5213,386272
8130,2020.01,6,244.2328238,9,5614,499195
8131,2019.1,35,627.4731402,8,5213,253290
8132,2019.04,29,1069.533219,5,5222,197771
8133,2019.05,29,189.9204319,8,5614,456412
8134,2020.09,38,667.1709342,8,5614,387272
8135,2019.01,11,246.9033207,7,5217,262121
8136,2020.05,2,240.4147802,0,5217,320684
8137,2020.09,23,4076.946215,0,5222,344336
8138,2021.01,15,598.9533484,5,5212,237002
8139,2021.09,34,504.1843696,6,5212,306541
8140,2020.1,12,443.7418478,5,5222,442918
8141,2021.1,16,190.9938,5,5222,628015
8142,2019.08,17,349.9043571,5,5614,411753
8143,2021.1,35,182.3847326,2,5222,658914
8144,2019.11,4,2405.151569,0,5213,131660
8145,2020.07,12,527.7543758,5,5217,366884
8146,2021.03,16,986.0210046,4,5212,280772
8147,2019.12,17,4127.200387,0,5212,96130
8148,2019.02,9,162.2798813,7,5212,268134
8149,2021.08,21,2022.507901,3,5213,235121
8150,2020.01,15,4207.342855,0,5217,75410
8151,2019.08,2,362.0464178,6,5222,433665
8152,2019.08,3,2009.264849,3,5614,236064
8153,2020.01,23,4468.737882,0,5614,147544
8154,2019.06,17,331.6588144,5,5217,422544
8155,2020.03,19,2266.144039,3,5614,220866
8156,2019.01,26,415.6900381,5,5222,395429
8157,2021.1,12,1934.841354,2,5213,249277
8158,2020.12,22,4653.114157,0,5614,174818
8159,2019.12,3,2223.758163,3,5217,213990
8160,2020.11,11,1384.14655,1,5614,305925
8161,2020.08,31,266.6952576,9,5217,303968
8162,2019.12,29,180.2258799,6,5213,274128
8163,2020.03,9,111.1905882,1,5213,812031
8164,2021.01,33,229.1453827,8,5222,456807
8165,2019.06,6,58.8788607,9,5222,620558
8166,2021.04,28,611.0591898,8,5213,310240
8167,2019.03,4,528.5187758,9,5614,370073
8168,2020.04,8,1956.60434,1,5213,140599
8169,2019.07,11,323.2616984,7,5213,260611
8170,2021.01,14,1570.412991,1,5217,232581
8171,2021.02,18,393.1807604,8,5614,290749
8172,2019.11,3,222.081567,4,5614,324940
8173,2019.05,32,78.93163578,8,5213,261350
8174,2019.09,17,567.7906592,1,5217,305833
8175,2019.08,19,330.1987858,5,5222,329238
8176,2019.01,16,3948.169952,0,5614,131948
8177,2020.04,30,1357.387104,2,5212,155152
8178,2020.06,0,526.3238959,7,5213,290646
8179,2021.01,5,449.3276449,5,5222,679836
8180,2021.11,9,1530.4004,0,5217,412549
8181,2019.01,9,114.9293058,7,5222,551952
8182,2021.07,26,246.0152224,6,5217,375280
8183,2019.09,32,399.8740218,8,5213,236160
8184,2019.08,41,342.9524394,9,5213,223461
8185,2021.05,41,174.6855686,4,5213,529106
8186,2021.07,27,663.157714,6,5213,319848
8187,2019.05,14,1307.883021,1,5222,342066
8188,2019.09,17,304.5294251,5,5217,409281
8189,2020.04,20,801.8889918,2,5213,370963
8190,2019.05,13,515.2494826,7,5217,313745
8191,2019.08,16,161.831172,5,5222,462688
8192,2021.08,16,890.5218082,4,5212,253010
8193,2020.08,17,1091.886639,0,5222,272906
8194,2021.01,16,157.7266229,8,5217,406954
8195,2020.03,14,1928.495248,2,5222,374196
8196,2021.06,16,3967.586664,0,5614,139233
